OBJECTID,REACHCODE,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,FID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID_12,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode_1,FType,FCode,Shape_Leng,LkAcres,Perimeter,Lake_ID,Location_I,Long,Lat,Region,County,Type,LocType,Shape_Le_1,Shape_Area,ReachNew
5924,W04150101002476,7.929426970000000,0.744875491,0.013695497,0.003457116,0.00132966,0.650602602,53.056356309999998,13.965551169999999,10.515083660000000,1.329792892,0.441048198,0.051191907,0.030316246,10.912917910000001,0.35435437,81262,81263,2,81262,30886,15511862,11/9/1999 0:00:00,3,943575,Belfort Pond,0.174000000000000,0.000000000000000,04150101002476,390,39004,0.033249631166900,42.896599999999999,3107.518512709999900,0801BEL0423,0801BEL0423_C,-75.329803499999997,43.926998099999999,6,Lewis,Lake,Centroid,0.033249628240700,0.000019470782666,W04150101002476
5925,W04150101002477,8.666320706000001,0.81300813,0,0,0,0.017298045,63.604912640000002,6.261892406000000,5.310499914000000,0.415153088,5.120221415,0,0,9.513924926000000,0.276768725,81270,81271,1,81270,30894,15511886,11/9/1999 0:00:00,3, , ,0.358000000000000,0.000000000000000,04150101002477,390,39004,0.052711653430000,88.457700000000003,4820.035648299999600,0801UWB0431,0801UWB0431_C,-75.234001199999994,43.915401500000002,6,Lewis,Lake,Centroid,0.052711652029000,0.000040143868889,W04150101002477
5926,W04150101002478,9.575012801000000,0,0,0,0,0,38.095238100000003,9.216589861999999,39.836149509999998,0,0.204813108,0,0,3.072196621000000,0,81234,81235,1,81234,30858,15509706,11/9/1999 0:00:00,3,963121,Russian Lake,0.145000000000000,0.000000000000000,04150101002478,390,39004,0.020158677920000,35.871899999999997,1771.104462439999900,0801RUS0774,0801RUS0774_C,-74.802200299999996,43.843799599999997,5,Hamilton,Lake,Centroid,0.020158679838200,0.000016259986427,W04150101002478
5927,W04150101002479,12.050359710000000,0,0,0,0,0,66.052158270000007,0.494604317000000,18.480215829999999,0.134892086,0.449640288,0,0,2.293165468000000,0.044964029,80709,80710,1,80709,30333,15509626,11/9/1999 0:00:00,3,971708,Woods Lake,0.249000000000000,0.000000000000000,04150101002479,390,39004,0.025779822084000,61.566299999999998,2496.732467890000000,0801WOO0576,0801WOO0576_C,-74.952201799999997,43.870300299999997,6,Herkimer,Lake,Centroid,0.025779822839800,0.000027919258660,W04150101002479
5928,W04150101002480,7.877927608000000,0,0,0,0,0,37.544357699999999,31.511710430000001,18.310858769999999,0,0.780695529,0,0,3.832505323000000,0.141944642,81228,81229,1,81228,30852,15509678,11/9/1999 0:00:00,3,955332,Lilypad Ponds,0.097000000000000,0.000000000000000,04150101002480,390,39004,0.016544145640900,24.063800000000001,1512.307503510000100,0801LIL0588,0801LIL0588_C,-74.868797299999997,43.854000100000000,6,Herkimer,Lake,Centroid,0.016544147137800,0.000010909498293,W04150101002480
5929,W04150101002481,7.909166309000000,0.701698729,0.011157279,0.002554076,0.000403275,0.657607315,53.269821980000003,13.712698730000000,10.586644330000000,1.328119434,0.42800934,0.008737628,0.003091776,11.022315900000001,0.357973892,81263,81264,2,81263,30887,15511864,11/9/1999 0:00:00,3,949417,Effley Falls Pond,1.228000000000000,0.000000000000000,04150101002481,390,39004,0.111227270048000,303.197999999999980,10007.840958700001000,0801EFF0426,0801EFF0426_C,-75.269203200000007,43.925598100000002,6,Lewis,Lake,Centroid,0.111227270531000,0.000137612648324,W04150101002481
5930,W04150101002482,7.604097811000000,0.860454771,0.015080265,0.003267391,0.001256689,0.615526138,52.321732419999996,14.735052319999999,10.182948740000000,1.347170314,0.534344046,0.460827756,0.235503467,10.743180580000001,0.339557294,81258,81259,2,81258,30882,15511850,11/9/1999 0:00:00,3,952738,High Falls Pond,0.629000000000000,0.000000000000000,04150101002482,390,39004,0.096037033358300,155.268000000000000,8987.841220590000400,0801HIG0418,0801HIG0418_C,-75.369102499999997,43.928001399999999,6,Lewis,Lake,Centroid,0.096037033749200,0.000070477418428,W04150101002482
5931,W04150101002483,6.707492106000000,0,0,0,0,0,33.623576690000000,23.414027369999999,31.566357289999999,0.220074634,0.229643096,0,0,4.181418046000000,0.057410774,81236,81237,1,81236,30860,15509724,11/9/1999 0:00:00,3,947325,Constable Pond,0.220000000000000,0.000000000000000,04150101002483,390,39004,0.035300947689400,54.280299999999997,3030.693357980000200,0801CON0777,0801CON0777_C,-74.797401399999998,43.833499900000000,5,Hamilton,Lake,Centroid,0.035300948236400,0.000024599840453,W04150101002483
5932,W04150101002484,8.755211435000000,0,0,0,0,0,69.326980349999999,0.297796307000000,14.055985710000000,3.513996426,0.238237046,0,0,3.335318642000000,0.476474092,80711,80712,1,80711,30335,15509642,11/9/1999 0:00:00,3,947677,Cranberry Pond,0.053000000000000,0.000000000000000,04150101002484,390,39004,0.011082996757400,13.187900000000001,962.142366529000010,0801CRA0575,0801CRA0575_C,-74.975898700000002,43.864299799999998,6,Herkimer,Lake,Centroid,0.011082996542700,0.000005979894595,W04150101002484
5933,W04150101002485,1.897810219000000,0,0,0,0,0,71.435523110000005,13.284671530000001,2.968369830000000,0.243309002,0.097323601,0,0,8.223844282000000,1.849148418,81229,81230,1,81229,30853,15509684,11/9/1999 0:00:00,3,959531,Oswego Pond,0.036000000000000,0.000000000000000,04150101002485,390,39004,0.008016678527250,8.825139641770001,747.608120035999950,0801OSW0585,0801OSW0585_C,-74.899398800000000,43.852001199999997,6,Herkimer,Lake,Centroid,0.008016679657080,0.000004000826599,W04150101002485
5934,W04150101002486,11.626721059999999,0,0,0,0,0,51.555328910000000,22.692503819999999,8.414074452000000,0,0.407955125,0,0,5.303416624000000,0,81232,81233,1,81232,30856,15509696,11/9/1999 0:00:00,3,970637,South Pond,0.170000000000000,0.000000000000000,04150101002486,390,39004,0.036058288666800,41.992500000000000,3113.850072679999800,0801SOU0582,0801SOU0582_C,-74.876403800000006,43.847000100000002,6,Herkimer,Lake,Centroid,0.036058289754300,0.000019035307974,W04150101002486
5935,W04150101002487,7.539823009000000,0,0,0,0,0,43.929203540000003,14.548672570000001,31.575221240000001,0.14159292,0.318584071,0,0,1.911504425000000,0.03539823,81237,81238,1,81237,30861,15509730,11/9/1999 0:00:00,3,946654,Chub Lake,0.187000000000000,0.000000000000000,04150101002487,390,39004,0.022606086042500,46.058100000000003,2105.273195209999800,0801CHU0778,0801CHU0778_C,-74.784301799999994,43.828899399999997,5,Hamilton,Lake,Centroid,0.022606085561800,0.000020872009088,W04150101002487
5936,W04150101002488,8.930029948000000,0,0,0,0,0,69.534440509999996,1.279607950000000,16.471549140000000,0.190579907,0.843996733,0,0,2.531990199000000,0.217805608,80712,80713,1,80712,30336,15509644,11/9/1999 0:00:00,3, , ,0.053000000000000,0.000000000000000,04150101002488,390,39004,0.013615905043200,13.127700000000001,1249.731176960000100,0801UWB5343,0801UWB5343_C,-74.968200699999997,43.862201700000000,6,Herkimer,Lake,Centroid,0.013615904100200,0.000005952338902,W04150101002488
5937,W04150101002489,10.119047620000000,0.392857143,0.083333333,0.023809524,0.011904762,0,56.988095240000000,17.476190480000000,9.130952381000000,0.05952381,0.357142857,0,0,4.880952381000000,0.476190476,80714,80715,1,80714,30338,15509660,11/9/1999 0:00:00,3,968077,Twitchell Lake,0.594000000000000,0.000000000000000,04150101002489,390,39004,0.067453673625500,146.752000000000010,6369.256800449999900,0801TWI0584,0801TWI0584_C,-74.887298599999994,43.847301500000000,6,Herkimer,Lake,Centroid,0.067453675159400,0.000066527040411,W04150101002489
5938,W04150101002490,2.079207921000000,0,0,0,0,0,44.950495050000001,16.534653469999999,25.148514850000002,0,2.871287129,0,0,8.415841584000001,0,81434,81435,0,81434,31058,15511920,11/9/1999 0:00:00,3, , ,0.028000000000000,0.000000000000000,04150101002490,390,39004,0.008997710882750,6.977466985720000,789.253005497999990, , ,0.000000000000000,0.000000000000000,0, , , ,0.008997710020820,0.000003165384319,W04150101002490
5939,W04150101002492,17.307692310000000,0,0,0,0,0,73.076923080000000,3.571428571000000,3.571428571000000,0.824175824,1.098901099,0,0,0.549450549000000,0,81619,81620,1,81619,31243,15509690,11/9/1999 0:00:00,3,962255,Razorback Pond,0.062000000000000,0.000000000000000,04150101002492,390,39004,0.013582921527800,15.211600000000001,1167.941948469999900,0801RAZ0573,0801RAZ0573_C,-74.919799800000007,43.849800100000003,6,Herkimer,Lake,Centroid,0.013582921564600,0.000006895860372,W04150101002492
5940,W04150101002493,0.768800671000000,1.607492312,0,0,0,0,63.684651940000002,3.927872519000000,8.610567515000000,0.083869164,0.237629298,0.041934582,0,20.687727150000001,0.34945485,81285,81286,0,81285,30909,15511946,11/9/1999 0:00:00,3, , ,0.031000000000000,0.000000000000000,04150101002493,390,39004,0.013881461464100,7.546902749770000,1150.226061820000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.013881461774300,0.000003422566449,W04150101002493
5941,W04150101002494,3.866809882000000,0,0,0,0,0,53.920515569999999,9.452201933000000,7.303974221000000,0,20.30075188,0,0,4.940923738000000,0.214822771,81880,81881,0,81880,31504,15511916,11/9/1999 0:00:00,3, , ,0.065000000000000,0.000000000000000,04150101002494,390,39004,0.016931116471100,16.126100000000001,1627.327440100000100, , ,0.000000000000000,0.000000000000000,0, , , ,0.016931117362900,0.000007315621368,W04150101002494
5942,W04150101002495,8.121827411000000,0,0,0,0,0,50.761421319999997,15.989847720000000,2.538071066000000,0,18.78172589,0,0,3.807106599000000,0,81278,81279,1,81278,30902,15511918,11/9/1999 0:00:00,3, , ,0.054000000000000,0.000000000000000,04150101002495,390,39004,0.013787951655600,13.387700000000001,1390.105493920000100,0801TWW0432,0801TWW0432_C,-75.222801200000006,43.893798799999999,6,Lewis,Lake,Centroid,0.013787951658200,0.000006073291970,W04150101002495
5943,W04150101002496,0.683760684000000,3.632478632,0,0,0,0,67.692307690000007,1.880341880000000,16.837606839999999,0.512820513,0.085470085,0.042735043,0,7.179487179000000,1.452991453,81287,81288,0,81287,30911,15511958,11/9/1999 0:00:00,3, , ,0.054000000000000,0.000000000000000,04150101002496,390,39004,0.013075802745800,13.323300000000000,1183.339784300000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.013075804141300,0.000006040721961,W04150101002496
5944,W04150101002498,16.409623690000000,0,0,0,0,0,78.778531770000001,1.974090068000000,0.000000000000000,0.493522517,0.123380629,0,0,2.159161012000000,0.061690315,81233,81234,1,81233,30857,15509702,11/9/1999 0:00:00,3,965262,Silver Lake,0.222000000000000,0.000000000000000,04150101002498,390,39004,0.024922800003900,54.822099999999999,2230.219403550000200,0801SIL0580,0801SIL0580_C,-74.912399300000004,43.844001800000001,6,Herkimer,Lake,Centroid,0.024922797108900,0.000024849962910,W04150101002498
5945,W04150101002499,10.947930570000000,0,0,0,0,0,50.066755669999999,5.874499332000000,29.506008009999999,0,0.133511348,0,0,3.471295060000000,0,81620,81621,0,81620,31244,15509742,11/9/1999 0:00:00,3, , ,0.051000000000000,0.000000000000000,04150101002499,390,39004,0.013503313942200,12.607400000000000,1200.389603249999900, , ,0.000000000000000,0.000000000000000,0, , , ,0.013503314925200,0.000005712803771,W04150101002499
5946,W04150101002501,12.767154110000000,0,0,0,0,0,51.687289090000000,7.255343082000000,24.859392580000002,0,0.281214848,0,0,3.149606299000000,0,81239,81240,1,81239,30863,15509744,11/9/1999 0:00:00,3,956713,Mays Pond,0.134000000000000,0.000000000000000,04150101002501,390,39004,0.018701538093800,33.013199999999998,1617.048772420000000,0801MAY0775,0801MAY0775_C,-74.814796400000006,43.822399099999998,5,Hamilton,Lake,Centroid,0.018701539213800,0.000014958903462,W04150101002501
5947,W04150101002502,8.123695485000001,0.664616061,0.060419642,0.010985389,0.005492695,0,58.189607819999999,20.548170930000001,6.580248270000000,0.09337581,0.230693178,0,0,5.262001538000000,0.230693178,81235,81236,0,81235,30859,15509722,11/9/1999 0:00:00,3,965561,Snake Pond,0.072000000000000,0.000000000000000,04150101002502,390,39004,0.020995064486700,17.895099999999999,1816.021080340000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.020995063860800,0.000008110422384,W04150101002502
5948,W04150101002503,3.786191537000000,0,0,0,0,0,39.420935409999998,4.231625835000000,13.585746100000000,0,18.93095768,0,0,17.371937639999999,2.672605791,81280,81281,0,81280,30904,15511924,11/9/1999 0:00:00,3, , ,0.017000000000000,0.000000000000000,04150101002503,390,39004,0.005526239699670,4.277924687070000,502.796636631000010, , ,0.000000000000000,0.000000000000000,0, , , ,0.005526239682830,0.000001940496712,W04150101002503
5949,W04150101002504,8.358884236000000,0.614156446,0.055152558,0.030848041,0.01028268,0,35.414485489999997,27.763236610000000,17.415121150000001,0.43187257,0.316893509,0.006543524,0,9.308629973000000,0.27389321,81231,81232,3,81231,30855,15509692,11/9/1999 0:00:00,3,969881,Big Moose Lake,5.069000000000000,0.000000000000000,04150101002504,390,39004,0.311668698809000,1251.480000000000000,27712.718749100000000,0801MOO0752,0801MOO0752_C,-74.862297100000006,43.825199099999999,6,Herkimer,Lake,Centroid,0.311668703796000,0.000567151779961,W04150101002504
5950,W04150101002506,3.307582018000000,2.212297236,0.448209264,0.236369065,0.076793224,0.183330692,46.660388550000000,14.345921499999999,7.075296797000000,1.066830561,0.997574757,6.950072426,4.484267249,11.350488179999999,0.604578476,81243,81244,0,81243,30867,15511766,11/9/1999 0:00:00,3, , ,0.008000000000000,0.000000000000000,04150101002506,390,39004,0.005675607651820,1.968851404430000,475.983929176999990, , ,0.000000000000000,0.000000000000000,0, , , ,0.005675606905890,0.000000894632737,W04150101002506
5951,W04150101002507,1.822838204000000,1.702319976,0.030129557,0,0,0,56.538113889999998,10.711057550000000,13.061163000000001,1.310635734,0.72310937,0.180777343,0,12.729737869999999,1.190117505,81623,81624,1,81623,31247,15511940,11/9/1999 0:00:00,3, , ,0.052000000000000,0.000000000000000,04150101002507,390,39004,0.013490354622500,12.934300000000000,1170.252490930000000,0801UWB5158,0801UWB5158_C,-75.173400900000004,43.875999499999999,6,Lewis,Lake,Centroid,0.013490355380600,0.000005866029073,W04150101002507
5952,W04150101002510,17.441860470000002,0,0,0,0,0,40.697674419999998,26.162790699999999,10.465116280000000,0,0.581395349,0,0,4.651162791000000,0,81281,81282,1,81281,30905,15511932,11/9/1999 0:00:00,3,970850,West Ponds,0.069000000000000,0.000000000000000,04150101002510,390,39004,0.011478942058200,17.035000000000000,1110.100237950000100,0801WES0416,0801WES0416_C,-75.230903600000005,43.883400000000002,6,Lewis,Lake,Centroid,0.011478942628800,0.000007726651014,W04150101002510
5953,W04150101002512,1.194894542000000,1.077215534,0,0,0,0,63.202679459999999,7.449986422000000,11.088983430000001,0,0.534081651,0.009052231,0,15.108174160000001,0.334932561,82160,82161,1,82160,31784,15511956,3/6/2009 0:00:00,3,966790,Sunday Lake,0.075000000000000,0.000000000000000,04150101002512,390,39004,0.013676151135900,18.607199999999999,1340.178477380000000,0801SUN0473,0801SUN0473_C,-75.103401199999993,43.858200099999998,6,Herkimer,Lake,Centroid,0.013676150823600,0.000008436371380,W04150101002512
5954,W04150101002513,2.009844135000000,0.779327317,0.020508614,0,0,0,65.053322399999999,5.188679245000000,10.623461850000000,1.784249385,0.922887613,0.246103363,0,11.874487280000000,1.497128794,81284,81285,1,81284,30908,15511944,11/9/1999 0:00:00,3, , ,0.174000000000000,0.000000000000000,04150101002513,390,39004,0.034333329344700,43.056399999999996,2993.692608160000000,0801BEA5185,0801BEA5185_C,-75.186401399999994,43.871398900000003,6,Lewis,Lake,Centroid,0.034333328500500,0.000019525927122,W04150101002513
5955,W04150101002514,8.097509132000001,0.517737097,0.011132535,0.002671808,0.000445301,0.725989719,52.120747930000000,14.292542240000000,10.925915209999999,1.263616946,0.26361843,0.006827955,0,11.388286500000000,0.382959206,82122,82123,2,82122,31746,15511904,3/6/2009 0:00:00,3,943395,Beaver Lake,1.787000000000000,435.000000000000000,04150101002514,390,39009,0.279091642806000,441.122999999999990,25727.340349300001000,0801BEA0449,0801BEA0449_C,-75.158096299999997,43.873199499999998,6,Lewis,Lake,Centroid,0.279091640642000,0.000200068751555,W04150101002514
5956,W04150101002515,1.645751903000000,0.246862785,0,0,0,0,47.582801889999999,14.750051429999999,14.606048140000000,2.427484057,3.003497223,0,2.633203045,12.590002060000000,0.51429747,81282,81283,1,81282,30906,15511934,11/9/1999 0:00:00,3, , ,0.025000000000000,0.000000000000000,04150101002515,390,39004,0.009491042033280,6.060882113590000,923.218609038999940,0801UWB5076,0801UWB5076_C,-75.250297500000002,43.881999999999998,6,Lewis,Lake,Centroid,0.009491042457860,0.000002749000991,W04150101002515
5957,W04150101002517,8.358061325000000,1.879327399,0,0,0,0,54.104846690000002,7.566765579000000,19.732937690000000,0.445103858,4.648862512,0,0,3.264094955000000,0,82161,82162,1,82161,31785,15511962,3/6/2009 0:00:00,3,952899,Hitchcock Lake,0.173000000000000,0.000000000000000,04150101002517,390,39004,0.035120904445600,42.817200000000000,3172.252826399999800,0801HIT0639,0801HIT0639_C,-75.042602500000001,43.850498199999997,6,Herkimer,Lake,Centroid,0.035120904722200,0.000019410371555,W04150101002517
5958,W04150101002518,0.969392335000000,7.432007899,4.936720223,3.213356072,0.933488915,6.444663854,30.446099990000000,1.364329952000000,0.691140831000000,4.200700117,1.023247464,13.16757921,14.27160937,10.429943450000000,0.475720312,81245,81246,0,81245,30869,15511804,11/9/1999 0:00:00,3, , ,0.025000000000000,0.000000000000000,04150101002518,390,39004,0.011466905908300,6.204783908640000,1032.220573139999900, , ,0.000000000000000,0.000000000000000,0, , , ,0.011466907059900,0.000002818266213,W04150101002518
5959,W04150101002519,12.438785500000000,6.072477963,0.195886386,0,0,0,72.477962779999999,2.938295788000000,3.428011753000000,0.097943193,0.293829579,0,0,2.056807052000000,0,81238,81239,1,81238,30862,15509740,11/9/1999 0:00:00,3,967381,Thirsty Pond,0.121000000000000,0.000000000000000,04150101002519,390,39004,0.016491693273300,29.859100000000002,1514.384474709999900,0801THI0738,0801THI0738_C,-74.906097399999993,43.823501600000000,6,Herkimer,Lake,Centroid,0.016491692468800,0.000013530044325,W04150101002519
5960,W04150101002520,1.050558109000000,0.538411031,0.013131976,0,0,0,43.125410369999997,14.839133289999999,23.309258040000000,1.904136573,2.153644123,0.013131976,3.151674327,9.336835194000001,0.564674984,81283,81284,2,81283,30907,15511936,11/9/1999 0:00:00,3, , ,0.031000000000000,0.000000000000000,04150101002520,390,39004,0.009860182994890,7.550207570170000,917.523289442999950,0801UWB5078,0801UWB5078_C,-75.272399899999996,43.880001100000001,6,Lewis,Lake,Centroid,0.009860182728120,0.000003424419378,W04150101002520
